ultrachat_200k,100,8.095525741577148
ultrachat_200k,200,6.531622886657715
ultrachat_200k,300,5.832052707672119
ultrachat_200k,400,3.484205722808838
ultrachat_200k,500,3.3382198810577393
ultrachat_200k,600,6.0387139320373535
ultrachat_200k,700,2.989102602005005
ultrachat_200k,800,3.508131742477417
ultrachat_200k,900,2.6246211528778076
ultrachat_200k,1000,4.114180564880371
ultrachat_200k,1100,1.9915560483932495
ultrachat_200k,1200,1.9065375328063965
ultrachat_200k,1300,1.729169249534607
ultrachat_200k,1400,1.9336191415786743
chats_v2_k200000,1500,2.6874918937683105
chats_v2_k200000,1600,2.097639799118042
chats_v2_k200000,1700,1.8896205425262451
chats_v2_k200000,1800,2.5561704635620117
chats_v2_k200000,1900,1.5792115926742554
chats_v2_k200000,2000,4.079555034637451
chats_v2_k200000,2100,1.965666651725769
chats_v2_k200000,2200,2.4768989086151123
chats_v2_k200000,2300,2.268033981323242
chats_v2_k200000,2400,1.9123841524124146
chats_v2_k200000,2500,2.4370059967041016
chats_v2_k200000,2600,1.108835220336914
chats_v2_k200000,2700,2.9246761798858643
allenai-WildChat-4.8M,2800,2.480872428044677
allenai-WildChat-4.8M,2900,2.28175918571651
allenai-WildChat-4.8M,3000,2.4263903610408306
allenai-WildChat-4.8M,3100,2.2959613013081253
allenai-WildChat-4.8M,3200,2.3849009494297206
allenai-WildChat-4.8M,3300,2.2390623381361365
allenai-WildChat-4.8M,3400,2.202950121834874
allenai-WildChat-4.8M,3500,2.190367544069886
allenai-WildChat-4.8M,3600,1.9126157774589956
allenai-WildChat-4.8M,3700,2.154225007398054
allenai-WildChat-4.8M,3800,2.025053918827325
allenai-WildChat-4.8M,3900,2.1650779112242162
allenai-WildChat-4.8M,4000,1.8563157324679196
allenai-WildChat-4.8M,4100,2.0814748383127153
allenai-WildChat-4.8M,4200,1.9937362442724407
allenai-WildChat-4.8M,4300,2.128348283469677
allenai-WildChat-4.8M,4400,2.004518757108599
allenai-WildChat-4.8M,4500,2.05928585678339
allenai-WildChat-4.8M,4600,1.910789407324046
allenai-WildChat-4.8M,4700,1.9496060167439282
allenai-WildChat-4.8M,4800,1.9578226068988442
claude,4900,1.9623715407215059
claude,5000,1.520158525556326
claude,5100,1.6114211464300752
claude,5200,1.371468516997993
infinity-instruct,5300,1.4505361123010516
infinity-instruct,5400,1.2620311416685581
infinity-instruct,5500,1.2558545025531203
infinity-instruct,5600,1.4206233429722488
infinity-instruct,5700,1.3478560145013034
infinity-instruct,5800,1.281809780979529
infinity-instruct,5900,1.1411138866096735
infinity-instruct,6000,1.2932017736602575
infinity-instruct,6100,1.2689010561443865
infinity-instruct,6200,1.2563021178357303
infinity-instruct,6300,1.19825498200953
infinity-instruct,6400,1.1764314633328468
infinity-instruct,6500,1.318750720936805
infinity-instruct,6600,1.2056531414855272
infinity-instruct,6700,1.177849680185318
infinity-instruct,6800,1.219288987107575
infinity-instruct,6900,1.1841634751763195
infinity-instruct,7000,1.1415886776521802
infinity-instruct,7100,1.1722976858727634
infinity-instruct,7200,1.2859645267017186
infinity-instruct,7300,1.2470236821100116
infinity-instruct,7400,1.3256649726536125
infinity-instruct,7500,1.0816513956524432
infinity-instruct,7600,1.2315375201869756
magpie-ultra,7700,1.2392237703315914
magpie-ultra,7800,1.272921172901988
magpie-ultra,7900,1.2064633313566446
magpie-ultra,8000,1.1854571867734194
magpie-ultra,8100,1.0843983839731663
magpie-ultra,8200,1.3312320411205292
magpie-ultra,8300,1.0731578199192882
magpie-ultra,8400,1.0023461051750928
magpie-ultra,8500,0.9547761792782694
magpie-ultra,8600,0.8992242771200836
magpie-ultra,8700,0.897668216843158
magpie-ultra,8800,0.8934396370314062
magpie-ultra,8900,1.0348900598473847
magpie-ultra,9000,0.9017424562480301
magpie-ultra,9100,0.9221671889536083
magpie-ultra,9200,0.8967058185953647
magpie-ultra,9300,0.859303631586954
magpie-ultra,9400,0.851060789078474
magpie-ultra,9500,0.9352653075475246
magpie-ultra,9600,0.8511156898457557
magpie-ultra,9700,0.8410244807600975
magpie-ultra,9800,0.9206822304986417
magpie-ultra,9900,0.8761152317747474
magpie-ultra,10000,0.829584131250158
magpie-ultra,10100,0.819959303131327
magpie-ultra,10200,0.8673674823949113
magpie-ultra,10300,0.818680232623592
magpie-ultra,10400,0.8260318986140192
magpie-ultra,10500,0.8923628062475473
magpie-ultra,10600,0.7667670584050938
magpie-ultra,10700,0.8442929422017187
magpie-ultra,10800,0.7909955803770572
magpie-ultra,10900,0.7877928630914539
magpie-ultra,11000,0.8017362373648211
