ultrachat_200k,20,3.7397303248755636
ultrachat_200k,40,2.5638934845570476
ultrachat_200k,60,1.507546255341731
ultrachat_200k,80,1.2287938247085548
ultrachat_200k,100,1.1376570274936966
ultrachat_200k,120,1.1011886272928677
ultrachat_200k,140,1.0807666506472742
ultrachat_200k,160,1.051222730227164
ultrachat_200k,180,1.043838672855054
ultrachat_200k,200,1.025933103391435
ultrachat_200k,220,1.028819074758212
ultrachat_200k,240,1.0165554409613833
ultrachat_200k,260,1.015416649056715
ultrachat_200k,280,1.005071158177452
ultrachat_200k,300,0.9982215673051542
ultrachat_200k,320,0.9913696867239196
ultrachat_200k,340,0.9906156476994511
ultrachat_200k,360,0.9946900264301803
ultrachat_200k,380,0.9886668335384456
ultrachat_200k,400,0.977082020250964
ultrachat_200k,420,0.9754887562216027
ultrachat_200k,440,0.9680811090467614
ultrachat_200k,460,0.975831652188208
ultrachat_200k,480,0.9561866452742833
ultrachat_200k,500,0.9651798692240845
ultrachat_200k,520,0.9516986873291898
ultrachat_200k,540,0.9591677515389165
ultrachat_200k,560,0.9573091561789624
ultrachat_200k,580,0.9588813594484236
ultrachat_200k,600,0.95521323531284
ultrachat_200k,620,0.9531686693517258
ultrachat_200k,640,0.9584974478726508
ultrachat_200k,660,0.9509272390627302
ultrachat_200k,680,0.9523489544153563
ultrachat_200k,700,0.945541952145868
ultrachat_200k,720,0.9514902396011167
ultrachat_200k,740,0.9457995160191786
ultrachat_200k,760,0.946811112339492
ultrachat_200k,780,0.9457459431956522
ultrachat_200k,800,0.9484809536370449
ultrachat_200k,820,0.9492342734767589
ultrachat_200k,840,0.9373536625003908
ultrachat_200k,860,0.9381008209602442
ultrachat_200k,880,0.9406198109150864
ultrachat_200k,900,0.9377429582295008
ultrachat_200k,920,0.9427014537359355
ultrachat_200k,940,0.9384649642481235
ultrachat_200k,960,0.9412351634789957
ultrachat_200k,980,0.9408021437906428
ultrachat_200k,1000,0.936628474938334
ultrachat_200k,1020,0.9366322470770683
ultrachat_200k,1040,0.9327026720304274
ultrachat_200k,1060,0.9370159416372189
ultrachat_200k,1080,0.9274048999184743
ultrachat_200k,1100,0.9308630765575799
ultrachat_200k,1120,0.9225304409366799
ultrachat_200k,1140,0.9327764385467162
ultrachat_200k,1160,0.9347078978986246
ultrachat_200k,1180,0.9288523177470779
ultrachat_200k,1200,0.9310861341713462
ultrachat_200k,1220,0.9267816041799961
ultrachat_200k,1240,0.922155164310243
ultrachat_200k,1260,0.9388586459448561
ultrachat_200k,1280,0.92643732757424
ultrachat_200k,1300,0.9264526634360664
ultrachat_200k,1320,0.9218396415904863
ultrachat_200k,1340,0.9180761082126991
ultrachat_200k,1360,0.9243537671543891
ultrachat_200k,1380,0.9259463468042668
ultrachat_200k,1400,0.9244893110531848
ultrachat_200k,1420,0.9230917285924078
ultrachat_200k,1440,0.9321853084853501
ultrachat_200k,1460,0.9148862338275648
ultrachat_200k,1480,0.9176620135403937
ultrachat_200k,1500,0.9137028962606564
ultrachat_200k,1520,0.9119269562419504
ultrachat_200k,1540,0.9226108090108027
ultrachat_200k,1560,0.926984554308001
ultrachat_200k,1580,0.9113356782967458
ultrachat_200k,1600,0.919647679218906
ultrachat_200k,1620,0.9154109455237631
